id,product_code,product_weight_kg,fat_content,shelf_visibility,product_category,product_price,store_code,store_age_years,store_size,store_location_tier,store_format,total_sales
row_01098,PRD-XWMUWB,18.833,Low Fat,0.0343,Snack Foods,179.66,STORE-OYG,25,,Tier_2,Standard Supermarket,3264.93
row_01099,PRD-FNO6B9,8.097,Regular,0.1309,soft drinks,191.56,STORE-HL7,23,Medium,Tier_3,Superstore,4633.09
row_01100,PRD-V3OJ57,,Low Fat,0.0417,Frozen Foods,54.66,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,991.18
row_01101,PRD-N7P05D,11.666,Regular,0.0226,Dairy,183.09,STORE-OYG,25,,Tier_2,Standard Supermarket,1636.5
row_01102,PRD-TFZHI9,8.833,Low Fat,0.1481,Health and Hygiene,93.33,STORE-HL7,23,Medium,Tier_3,Superstore,1018.13
row_01103,PRD-BA4ILA,,Regular,0.2044,Fruits and Vegetables,110.85,STORE-T5G,47,Small,Tier_1,Corner Shop,348.41
row_01106,PRD-QP2PX3,7.061,Regular,0.0395,Dairy,99.88,STORE-DKU,30,,Tier_2,Standard Supermarket,587.57
row_01109,PRD-J0G50R,20.025,Low Fat,0.0627,Canned,89.05,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1802.93
row_01110,PRD-AG1OL7,15.075,Low Fat,0.0193,Soft Drinks,212.44,STORE-AGY,45,Large,Tier_3,Standard Supermarket,3080.48
row_01112,PRD-SILU2D,6.408,Low Fat,0.0104,CANNED,118.05,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1735.96
row_01113,PRD-MLWBFJ,6.355,Low Fat,0.0299,Baking Goods,93.28,STORE-YLW,35,Small,Tier_1,Standard Supermarket,998.61
row_01114,PRD-YUG5GN,12.078,Low Fat,0.1259,FRUITS AND VEGETABLES,47.25,STORE-OYG,25,,Tier_2,Standard Supermarket,280.22
row_01116,PRD-F88JRF,18.099,Regular,0.0631,Frozen Foods,150.53,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2076.77
row_01117,PRD-1GXI9D,,Low Fat,0.0366,FROZEN FOODS,183.23,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,5924.51
row_01118,PRD-25OW9Y,12.436,Low Fat,0.0636,MEAT,64.22,STORE-JOR,34,,Tier_3,Corner Shop,268.44
row_01120,PRD-BOVVPN,10.109,Low Fat,0.0546,Health and Hygiene,200.38,STORE-AGY,45,Large,Tier_3,Standard Supermarket,574.07
row_01121,PRD-4JP18M,18.345,Low Fat,0.0516,SNACK FOODS,125.23,STORE-YLW,35,Small,Tier_1,Standard Supermarket,820.09
row_01122,PRD-1UBYH8,7.673,Low Fat,0.0589,Breakfast,166.77,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1169.5
row_01125,PRD-0X3FG6,21.078,Regular,0.1652,Fruits and Vegetables,126.05,STORE-JOR,34,,Tier_3,Corner Shop,242.43
row_01127,PRD-ZHWW3L,12.356,Regular,0.0197,Meat,96.89,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1553.42
row_01128,PRD-NNQFKP,14.928,Low Fat,0.1142,Soft Drinks,34.87,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,611.68
row_01130,PRD-NHLLA9,13.735,Low Fat,0.077,Health and Hygiene,55.62,STORE-9RG,28,Small,Tier_2,Standard Supermarket,503.96
row_01131,PRD-T4BXVH,8.804,Low Fat,0.0344,FRUITS AND VEGETABLES,113.2,STORE-JOR,34,,Tier_3,Corner Shop,328.27
row_01132,PRD-K2W2CW,16.723,Low Fat,0.0487,CANNED,118.75,STORE-DKU,30,,Tier_2,Standard Supermarket,3322.17
row_01133,PRD-T6MJXK,19.135,Low Fat,0.0232,Dairy,97.88,STORE-OYG,25,,Tier_2,Standard Supermarket,697.42
row_01134,PRD-4AAL09,,Low Fat,0.1471,Others,37.41,STORE-T5G,47,Small,Tier_1,Corner Shop,107.15
row_01135,PRD-WV98Y3,20.108,Low Fat,0.0,Snack Foods,124.35,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1480.89
row_01136,PRD-X7CODR,19.268,Low Fat,0.0141,Household,100.71,STORE-HL7,23,Medium,Tier_3,Superstore,1465.72
row_01137,PRD-6YLBXP,17.45,Regular,0.1353,canned,259.36,STORE-HL7,23,Medium,Tier_3,Superstore,6564.05
row_01138,PRD-EFRJYJ,5.403,Regular,0.1377,Seafood,174.79,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3154.64
row_01139,PRD-V2V1IT,10.294,Low Fat,0.0452,Frozen Foods,135.78,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1462.39
row_01140,PRD-I4J38V,13.631,Low Fat,0.061,Frozen Foods,147.13,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1300.98
row_01141,PRD-202SK1,19.741,Low Fat,0.0852,canned,184.71,STORE-OYG,25,,Tier_2,Standard Supermarket,5154.93
row_01142,PRD-U3BDL2,8.796,Regular,0.0541,Breads,131.12,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1575.99
row_01143,PRD-OAEDOE,13.226,Low Fat,0.0,DAIRY,76.57,STORE-YLW,35,Small,Tier_1,Standard Supermarket,975.84
row_01144,PRD-FTNWN0,17.678,Low Fat,0.1424,breads,94.25,STORE-OYG,25,,Tier_2,Standard Supermarket,1667.5
row_01147,PRD-Y20K05,,Low Fat,0.0093,MEAT,118.77,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,2849.27
row_01149,PRD-0V6RAS,11.748,Regular,0.0478,fruits and vegetables,165.8,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1298.91
row_01150,PRD-H56OB4,9.172,Low Fat,0.0465,HOUSEHOLD,108.46,STORE-DKU,30,,Tier_2,Standard Supermarket,2017.93
row_01151,PRD-TFZHI9,8.612,Low Fat,0.1488,health and hygiene,97.71,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1933.58
row_01152,PRD-KJ6I53,7.75,Low Fat,0.1781,Household,37.16,STORE-DKU,30,,Tier_2,Standard Supermarket,430.13
row_01153,PRD-WJIQXP,,Regular,0.1313,Frozen Foods,195.42,STORE-T5G,47,Small,Tier_1,Corner Shop,187.33
row_01154,PRD-LQY3T3,16.022,Low Fat,0.0889,Household,191.68,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2595.9
row_01155,PRD-KE6H76,8.421,Regular,0.0295,Baking Goods,99.89,STORE-YLW,35,Small,Tier_1,Standard Supermarket,485.14
row_01156,PRD-PUWBWJ,12.342,Regular,0.0736,Dairy,262.3,STORE-OYG,25,,Tier_2,Standard Supermarket,10130.9
row_01157,PRD-CJ2XX2,8.415,Low Fat,0.0345,Fruits and Vegetables,36.56,STORE-OYG,25,,Tier_2,Standard Supermarket,825.6
row_01158,PRD-DFNIAJ,,Low Fat,0.0885,breads,117.48,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3648.76
row_01159,PRD-Y54CLR,,Regular,0.133,Snack Foods,167.39,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,1009.24
row_01160,PRD-75E78H,7.255,Low Fat,0.0304,household,178.27,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,6440.14
row_01161,PRD-2G9O9Y,,Regular,0.157,Canned,248.67,STORE-T5G,47,Small,Tier_1,Corner Shop,1019.68
row_01163,PRD-3OZLL1,6.415,Low Fat,0.1369,snack foods,131.2,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3152.92
row_01164,PRD-TGIQHG,6.241,Low Fat,0.1375,Hard Drinks,108.58,STORE-JOR,34,,Tier_3,Corner Shop,108.78
row_01166,PRD-RY40KH,12.171,Low Fat,0.0299,fruits and vegetables,101.08,STORE-AGY,45,Large,Tier_3,Standard Supermarket,316.53
row_01167,PRD-UC3160,17.435,Regular,0.1312,meat,114.21,STORE-JOR,34,,Tier_3,Corner Shop,352.01
row_01168,PRD-XQL9QP,5.533,Regular,0.0696,Breads,264.98,STORE-9RG,28,Small,Tier_2,Standard Supermarket,5174.6
row_01169,PRD-5OIBGD,16.599,Low Fat,0.1102,Snack Foods,154.26,STORE-DKU,30,,Tier_2,Standard Supermarket,2829.92
row_01170,PRD-QWRZFX,,Regular,0.0065,Baking Goods,120.58,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3617.78
row_01171,PRD-Q7U1KU,13.472,Low Fat,0.0,DAIRY,114.64,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2632.69
row_01172,PRD-OS7E3D,9.383,Low Fat,0.03,Household,43.64,STORE-9RG,28,Small,Tier_2,Standard Supermarket,139.24
row_01173,PRD-0AB7R8,13.01,Regular,0.167,FRUITS AND VEGETABLES,169.31,STORE-9RG,28,Small,Tier_2,Standard Supermarket,3601.71
row_01174,PRD-6852FC,12.08,Low Fat,0.0161,Hard Drinks,178.69,STORE-AGY,45,Large,Tier_3,Standard Supermarket,4216.91
row_01175,PRD-9JRSNV,17.622,Low Fat,0.0358,SOFT DRINKS,160.84,STORE-9RG,28,Small,Tier_2,Standard Supermarket,5870.66
row_01176,PRD-1LYFSP,19.588,Low Fat,0.1761,fruits and vegetables,216.41,STORE-OYG,25,,Tier_2,Standard Supermarket,3535.86
row_01177,PRD-P45GAD,8.657,Low Fat,0.1212,HOUSEHOLD,94.09,STORE-9RG,28,Small,Tier_2,Standard Supermarket,860.32
row_01179,PRD-S1R8NF,13.865,Regular,0.0248,snack foods,80.37,STORE-DKU,30,,Tier_2,Standard Supermarket,551.73
row_01180,PRD-9QWB0H,,Low Fat,0.0448,Breads,105.01,STORE-T5G,47,Small,Tier_1,Corner Shop,100.58
row_01181,PRD-CUZREN,13.867,Low Fat,0.0596,Dairy,242.61,STORE-9RG,28,Small,Tier_2,Standard Supermarket,5808.4
row_01182,PRD-JZETKP,7.807,Low Fat,0.0142,Baking Goods,85.69,STORE-DKU,30,,Tier_2,Standard Supermarket,2616.56
row_01184,PRD-UDD467,8.935,Low Fat,0.0283,dairy,154.76,STORE-HL7,23,Medium,Tier_3,Superstore,1177.57
row_01185,PRD-9U47YU,11.219,Regular,0.0056,Fruits and Vegetables,168.72,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2399.11
row_01186,PRD-MELISH,,Low Fat,0.0491,Snack Foods,148.45,STORE-T5G,47,Small,Tier_1,Corner Shop,146.15
row_01187,PRD-BE4HW4,,Low Fat,0.1299,baking goods,120.13,STORE-T5G,47,Small,Tier_1,Corner Shop,120.59
row_01188,PRD-WZMTFC,9.123,Low Fat,0.0,Household,114.11,STORE-OYG,25,,Tier_2,Standard Supermarket,2481.8
row_01189,PRD-IALDTG,5.534,Low Fat,0.0,Baking Goods,144.67,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1191.9
row_01193,PRD-5UL5NW,7.167,Low Fat,0.0478,Dairy,81.58,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2696.86
row_01194,PRD-3MS556,17.548,Regular,0.0368,Baking Goods,158.15,STORE-HL7,23,Medium,Tier_3,Superstore,3371.52
row_01195,PRD-90E4B0,9.353,Low Fat,0.0455,Household,248.31,STORE-AGY,45,Large,Tier_3,Standard Supermarket,3098.24
row_01196,PRD-72AAVH,15.097,Low Fat,0.0,meat,246.31,STORE-DKU,30,,Tier_2,Standard Supermarket,3769.72
row_01198,PRD-LUSMF0,12.726,Low Fat,0.0814,meat,217.4,STORE-HL7,23,Medium,Tier_3,Superstore,6735.8
row_01199,PRD-HYS3T2,6.288,Low Fat,0.0698,SNACK FOODS,121.34,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1162.9
row_01200,PRD-1RUPFR,8.252,Low Fat,0.1222,Hard Drinks,40.24,STORE-JOR,34,,Tier_3,Corner Shop,72.24
row_01201,PRD-031L36,,Regular,0.142,Baking Goods,95.61,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,2427.63
row_01203,PRD-ZBM21Y,20.549,Low Fat,0.0212,Baking Goods,158.83,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1572.72
row_01204,PRD-2I8L31,21.025,Low Fat,0.0372,fruits and vegetables,118.62,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2080.91
row_01206,PRD-IT7I1J,19.636,Regular,0.0734,Snack Foods,114.71,STORE-OYG,25,,Tier_2,Standard Supermarket,677.84
row_01208,PRD-IALDTG,5.478,Low Fat,0.1035,Baking Goods,149.62,STORE-DKU,30,,Tier_2,Standard Supermarket,1710.56
row_01210,PRD-7ZGA6X,15.056,Low Fat,0.0775,BAKING GOODS,92.19,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2333.85
row_01214,PRD-B2HWYW,19.537,Low Fat,0.0251,household,48.93,STORE-HL7,23,Medium,Tier_3,Superstore,581.04
row_01216,PRD-8CX8FG,14.026,Regular,0.0894,frozen foods,235.82,STORE-HL7,23,Medium,Tier_3,Superstore,2309.9
row_01217,PRD-6HEP2U,18.6,Low Fat,0.0124,SNACK FOODS,142.8,STORE-OYG,25,,Tier_2,Standard Supermarket,854.36
row_01218,PRD-I379U2,20.028,Low Fat,0.0326,Soft Drinks,57.64,STORE-YLW,35,Small,Tier_1,Standard Supermarket,807.25
row_01219,PRD-HBRPOI,11.553,Low Fat,0.0432,Soft Drinks,142.15,STORE-OYG,25,,Tier_2,Standard Supermarket,2641.61
row_01220,PRD-7Y9HQQ,12.486,Low Fat,0.0297,starchy foods,252.56,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2188.75
row_01221,PRD-J10FFD,8.258,Low Fat,0.0134,Household,147.01,STORE-HL7,23,Medium,Tier_3,Superstore,1806.45
row_01222,PRD-OA9XM0,15.742,Regular,0.0172,MEAT,46.94,STORE-9RG,28,Small,Tier_2,Standard Supermarket,618.85
row_01223,PRD-0YLTZ9,20.906,Low Fat,0.0899,dairy,75.85,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2279.94
row_01224,PRD-LUSMF0,12.847,Low Fat,0.0806,MEAT,215.74,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3158.86
row_01225,PRD-IFY7O0,,Regular,0.0,Fruits and Vegetables,181.95,STORE-T5G,47,Small,Tier_1,Corner Shop,189.23
row_01226,PRD-57923T,11.679,Regular,0.1092,Dairy,227.39,STORE-DKU,30,,Tier_2,Standard Supermarket,3011.06
row_01227,PRD-V4B1K1,7.223,Low Fat,0.0074,Baking Goods,50.32,STORE-OYG,25,,Tier_2,Standard Supermarket,332.09
row_01228,PRD-YOZV8C,17.864,Low Fat,0.168,household,176.37,STORE-AGY,45,Large,Tier_3,Standard Supermarket,3074.15
row_01229,PRD-IUYATD,10.938,Low Fat,0.0328,Household,118.76,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2322.23
row_01230,PRD-3818YO,5.141,Low Fat,0.0411,frozen foods,192.61,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2873.83
row_01231,PRD-XSDJWS,17.943,Low Fat,0.0856,Frozen Foods,190.58,STORE-HL7,23,Medium,Tier_3,Superstore,4705.47
row_01232,PRD-V5WMKZ,6.616,Low Fat,0.0642,breakfast,135.28,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2091.0
row_01233,PRD-MECOSF,,Regular,0.0198,Soft Drinks,49.22,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,1052.13
row_01234,PRD-VQ553K,14.494,Regular,0.0598,fruits and vegetables,169.95,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3352.53
row_01235,PRD-0JL6QK,19.492,Low Fat,0.124,snack foods,104.7,STORE-OYG,25,,Tier_2,Standard Supermarket,1187.08
row_01236,PRD-U2HRJK,5.395,Regular,0.0253,breads,96.78,STORE-DKU,30,,Tier_2,Standard Supermarket,2326.03
row_01238,PRD-SVH3EJ,,Low Fat,0.0128,meat,37.88,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,1062.12
row_01239,PRD-1N8MTZ,19.037,Low Fat,0.0248,dairy,44.63,STORE-DKU,30,,Tier_2,Standard Supermarket,583.91
row_01240,PRD-0ZYCMV,,Low Fat,0.0119,Fruits and Vegetables,161.71,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,5384.21
row_01241,PRD-MRKSQJ,,Regular,0.1286,snack foods,95.05,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,2362.83
row_01242,PRD-JD2GVF,9.514,Low Fat,0.0293,baking goods,188.9,STORE-9RG,28,Small,Tier_2,Standard Supermarket,3045.03
row_01243,PRD-1L8SUG,,Regular,0.054,starchy foods,62.54,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,960.82
row_01244,PRD-WTIGY6,11.425,Regular,0.1414,snack foods,166.5,STORE-JOR,34,,Tier_3,Corner Shop,165.72
row_01245,PRD-1RUPFR,8.564,Low Fat,0.0724,hard drinks,36.84,STORE-9RG,28,Small,Tier_2,Standard Supermarket,730.63
row_01247,PRD-58B6PJ,15.639,Regular,0.0679,DAIRY,78.23,STORE-AGY,45,Large,Tier_3,Standard Supermarket,899.02
row_01248,PRD-55LOSM,7.432,Low Fat,0.0204,SNACK FOODS,252.73,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3083.5
row_01249,PRD-X7Z97Z,8.718,Low Fat,0.0947,HOUSEHOLD,53.05,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1079.8
row_01250,PRD-A46JZO,14.895,Low Fat,0.0198,Health and Hygiene,50.44,STORE-JOR,34,,Tier_3,Corner Shop,202.48
row_01251,PRD-53EF9P,12.263,Low Fat,0.0289,Household,151.24,STORE-HL7,23,Medium,Tier_3,Superstore,3711.24
row_01252,PRD-JLQFJT,19.776,Low Fat,0.0432,Household,129.83,STORE-9RG,28,Small,Tier_2,Standard Supermarket,3761.37
row_01253,PRD-S1R8NF,13.538,Regular,0.0426,Snack Foods,81.64,STORE-JOR,34,,Tier_3,Corner Shop,81.21
row_01255,PRD-JMV47T,6.101,Regular,0.0096,meat,152.03,STORE-OYG,25,,Tier_2,Standard Supermarket,3642.19
row_01256,PRD-6JKLOQ,11.266,Low Fat,0.1715,BAKING GOODS,155.45,STORE-DKU,30,,Tier_2,Standard Supermarket,2919.24
row_01257,PRD-AQ6L6G,6.281,Low Fat,0.0777,soft drinks,114.58,STORE-HL7,23,Medium,Tier_3,Superstore,2351.48
row_01258,PRD-WOLYTS,12.255,Regular,0.043,fruits and vegetables,124.2,STORE-HL7,23,Medium,Tier_3,Superstore,1428.47
row_01259,PRD-G8F1CB,,Regular,0.0676,Soft Drinks,164.47,STORE-T5G,47,Small,Tier_1,Corner Shop,493.93
row_01260,PRD-7TV5ZK,,Regular,0.139,Canned,107.96,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3260.23
row_01261,PRD-F3G3T3,15.468,Low Fat,0.0187,Snack Foods,241.87,STORE-9RG,28,Small,Tier_2,Standard Supermarket,4608.7
row_01262,PRD-VHS1K3,13.891,Low Fat,0.0539,SOFT DRINKS,142.18,STORE-JOR,34,,Tier_3,Corner Shop,137.1
row_01264,PRD-8UHW94,5.84,Regular,0.0319,frozen foods,99.55,STORE-HL7,23,Medium,Tier_3,Superstore,1885.14
row_01265,PRD-C5OAOO,,Low Fat,0.1255,Others,143.19,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3565.41
row_01267,PRD-1FO2WB,8.605,Regular,0.0254,FROZEN FOODS,111.16,STORE-OYG,25,,Tier_2,Standard Supermarket,2773.33
row_01269,PRD-74AVMI,15.648,Low Fat,0.157,snack foods,226.84,STORE-JOR,34,,Tier_3,Corner Shop,453.03
row_01270,PRD-MJ7PDZ,,Low Fat,0.0111,FROZEN FOODS,93.37,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,1679.73
row_01271,PRD-UDA2RN,7.992,Regular,0.0926,BREAKFAST,107.65,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1852.93
row_01272,PRD-9VW3RT,18.105,Low Fat,0.015,HARD DRINKS,104.33,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1558.18
row_01273,PRD-1HSPTH,15.622,Low Fat,0.1243,Canned,134.08,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2846.8
row_01274,PRD-7135HO,11.383,Low Fat,0.0406,Snack Foods,231.96,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,4651.52
row_01275,PRD-DYYVDQ,,Regular,0.142,canned,154.68,STORE-T5G,47,Small,Tier_1,Corner Shop,151.09
row_01276,PRD-GVJICS,15.597,Regular,0.1778,Snack Foods,154.83,STORE-HL7,23,Medium,Tier_3,Superstore,2989.59
row_01278,PRD-RD47WO,15.462,Regular,0.173,Snack Foods,170.62,STORE-JOR,34,,Tier_3,Corner Shop,527.0
row_01279,PRD-1Q3TMY,7.08,Low Fat,0.113,Fruits and Vegetables,172.27,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2907.1
row_01280,PRD-HP5E7A,10.945,Regular,0.0875,Snack Foods,224.71,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3783.96
row_01281,PRD-NY1QEG,9.399,Low Fat,0.0393,FROZEN FOODS,61.81,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1141.92
row_01282,PRD-MGCY57,6.923,Regular,0.0,Fruits and Vegetables,226.89,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3597.06
row_01283,PRD-Z565OD,9.819,Low Fat,0.0926,Household,119.14,STORE-JOR,34,,Tier_3,Corner Shop,220.32
row_01284,PRD-YOZV8C,16.855,Low Fat,0.1653,Household,173.22,STORE-HL7,23,Medium,Tier_3,Superstore,1174.52
row_01285,PRD-MQC1A7,,Low Fat,0.307,Hard Drinks,54.61,STORE-T5G,47,Small,Tier_1,Corner Shop,107.66
row_01286,PRD-PQNOMP,17.284,Low Fat,0.0561,Baking Goods,98.18,STORE-9RG,28,Small,Tier_2,Standard Supermarket,606.74
row_01287,PRD-YZSJHT,9.409,Regular,0.0232,Breads,101.85,STORE-HL7,23,Medium,Tier_3,Superstore,1311.61
row_01288,PRD-0DTSNL,8.748,Low Fat,0.0315,household,99.3,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1455.02
row_01289,PRD-1GN81E,,Regular,0.1252,snack foods,254.06,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,5683.68
row_01290,PRD-3BD4Z1,6.107,Low Fat,0.0304,FRUITS AND VEGETABLES,160.27,STORE-HL7,23,Medium,Tier_3,Superstore,1710.95
row_01291,PRD-52DNR9,8.746,Regular,0.1151,Soft Drinks,119.53,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1176.54
row_01292,PRD-0MUOHU,16.865,Low Fat,0.0559,BREADS,86.55,STORE-HL7,23,Medium,Tier_3,Superstore,981.21
row_01296,PRD-3NP4VY,12.184,Low Fat,0.042,Health and Hygiene,36.0,STORE-OYG,25,,Tier_2,Standard Supermarket,543.11
row_01297,PRD-N0RSKQ,,Low Fat,0.2931,Snack Foods,196.58,STORE-T5G,47,Small,Tier_1,Corner Shop,597.11
row_01298,PRD-LQK65V,17.334,Low Fat,0.0462,snack foods,125.7,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1929.22
row_01299,PRD-D9146L,18.728,Low Fat,0.0777,Snack Foods,165.01,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1628.27
row_01301,PRD-DSN8CW,,Regular,0.0433,Snack Foods,173.37,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4690.7
row_01302,PRD-OBR9GP,5.409,Low Fat,0.0357,health and hygiene,99.65,STORE-DKU,30,,Tier_2,Standard Supermarket,941.95
row_01303,PRD-WDSS7E,,Regular,0.0699,Frozen Foods,48.84,STORE-T5G,47,Small,Tier_1,Corner Shop,183.44
row_01305,PRD-VLTBHO,16.685,Low Fat,0.1574,MEAT,155.83,STORE-9RG,28,Small,Tier_2,Standard Supermarket,3078.44
row_01306,PRD-XBXTLN,20.073,Low Fat,0.1374,STARCHY FOODS,91.5,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1105.55
row_01307,PRD-TCFV3C,16.574,Low Fat,0.0984,fruits and vegetables,115.63,STORE-DKU,30,,Tier_2,Standard Supermarket,898.9
row_01308,PRD-9LB7L5,18.525,Regular,0.167,DAIRY,150.31,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2110.5
row_01309,PRD-HFH2XF,14.597,Regular,0.0446,Breads,109.45,STORE-HL7,23,Medium,Tier_3,Superstore,1389.87
row_01310,PRD-T2XRGI,,Regular,0.0122,Starchy Foods,173.2,STORE-T5G,47,Small,Tier_1,Corner Shop,342.06
row_01312,PRD-V77G1P,14.786,Low Fat,0.026,FROZEN FOODS,146.02,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2282.7
row_01313,PRD-5JN7BS,,Regular,0.0313,Snack Foods,217.11,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,6386.34
row_01316,PRD-6Z6CCC,,Low Fat,0.2198,Canned,93.25,STORE-T5G,47,Small,Tier_1,Corner Shop,482.26
row_01317,PRD-7FS31F,10.998,Regular,0.0589,fruits and vegetables,239.04,STORE-HL7,23,Medium,Tier_3,Superstore,2029.04
row_01318,PRD-QIRRQA,10.782,Low Fat,0.0848,Dairy,195.23,STORE-9RG,28,Small,Tier_2,Standard Supermarket,4613.34
row_01319,PRD-XYXASW,15.031,Low Fat,0.0456,Breads,120.18,STORE-DKU,30,,Tier_2,Standard Supermarket,1323.22
row_01320,PRD-T93K2H,11.214,Low Fat,0.0637,HOUSEHOLD,195.76,STORE-DKU,30,,Tier_2,Standard Supermarket,1293.64
row_01321,PRD-JJTFPH,,Low Fat,0.0683,HARD DRINKS,178.41,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,5954.03
row_01322,PRD-9TK51I,11.809,Regular,0.0423,frozen foods,188.13,STORE-DKU,30,,Tier_2,Standard Supermarket,3705.39
row_01323,PRD-4JXFPK,11.953,Low Fat,0.1694,dairy,51.76,STORE-AGY,45,Large,Tier_3,Standard Supermarket,268.49
row_01324,PRD-TCFV3C,16.982,Low Fat,0.1084,fruits and vegetables,118.32,STORE-HL7,23,Medium,Tier_3,Superstore,1151.48
row_01325,PRD-KJ6I53,7.77,Low Fat,0.1894,household,35.37,STORE-AGY,45,Large,Tier_3,Standard Supermarket,439.62
row_01326,PRD-IF1HEB,19.383,Low Fat,0.098,Fruits and Vegetables,238.58,STORE-OYG,25,,Tier_2,Standard Supermarket,5162.98
row_01327,PRD-00CVW9,7.545,Regular,0.0781,BREADS,80.47,STORE-DKU,30,,Tier_2,Standard Supermarket,1122.13
row_01328,PRD-W3QN3T,15.567,Low Fat,0.0408,snack foods,144.92,STORE-OYG,25,,Tier_2,Standard Supermarket,3126.45
row_01329,PRD-TFZHI9,8.764,Low Fat,0.1484,HEALTH AND HYGIENE,96.6,STORE-OYG,25,,Tier_2,Standard Supermarket,3240.07
row_01331,PRD-0U2BL3,15.899,Low Fat,0.1057,snack foods,141.16,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1448.31
row_01333,PRD-DRIIPJ,12.531,Low Fat,0.0375,Snack Foods,115.32,STORE-DKU,30,,Tier_2,Standard Supermarket,1932.36
row_01335,PRD-F26B46,18.556,Low Fat,0.0578,DAIRY,87.84,STORE-HL7,23,Medium,Tier_3,Superstore,597.85
row_01336,PRD-4R1F1X,17.321,Low Fat,0.0083,dairy,174.7,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2780.99
row_01337,PRD-ZOID71,15.304,Regular,0.0851,Fruits and Vegetables,225.78,STORE-DKU,30,,Tier_2,Standard Supermarket,6176.16
row_01338,PRD-9AHEJ8,9.0,Low Fat,0.1012,Dairy,39.17,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,665.82
